Student_ID,Gender,Age,Study_Hours_per_Week,Attendance_Percentage,Previous_Grade,Internet_Usage_Hours,Final_Score,Result,Age_scaled,StudyHours_scaled,Attendance_scaled,PreviousGrade_scaled,InternetUsage_scaled,FinalScore_scaled
687,0,22,18,50.0,59.0,1,33.49,0,0.4878989976083445,-0.40231991649385773,-1.7155220014364594,-0.5070307359257675,-1.5847930754691695,-0.9654397644017861
688,1,20,10,96.0,70.0,6,31.45,0,-0.49280250512199525,-1.19467819614695,1.468548853392346,0.1852043509779735,0.37367587592624496,-1.1833664448164225
689,1,20,7,69.0,43.0,1,22.21,0,-0.49280250512199525,-1.4918125510168596,-0.40036230052890937,-1.5139181350584818,-1.5847930754691695,-2.1704461149297742
690,0,18,20,68.0,83.0,6,52.95,1,-1.473504007852335,-0.20423034658058464,-0.46958123215562253,1.0033003627733037,0.37367587592624496,1.113409843867243
691,0,21,11,78.0,62.0,3,43.02,0,-0.0024517537568253616,-1.0956334111903134,0.22260808411150912,-0.31823934858838365,-0.8014054949110037,0.05261967890776422
692,0,24,18,59.0,41.0,8,30.71,0,1.4686005003386842,-0.40231991649385773,-1.092551616796041,-1.639779059950071,1.1570634564844107,-1.2624182798687904
693,1,19,13,67.0,61.0,6,35.15,0,-0.9831532564871651,-0.8975438412770403,-0.5388001637823356,-0.38116981103417824,0.37367587592624496,-0.7881072695545825
694,0,20,19,77.0,90.0,1,45.27,0,-0.49280250512199525,-0.3032751315372212,0.15338915248479595,1.4438135998938664,-1.5847930754691695,0.2929799881886129
695,0,23,25,84.0,76.0,5,55.01,1,0.9782497489735144,0.290993578202598,0.6379216738717881,0.5627871256527414,-0.018017914352837915,1.3334730603643752
696,0,23,39,92.0,47.0,8,55.94,1,0.9782497489735144,1.6776205675955094,1.1916731268854934,-1.2621962852753033,1.1570634564844107,1.4328219882004594
697,1,20,6,96.0,46.0,3,24.68,0,-0.49280250512199525,-1.590857335973496,1.468548853392346,-1.325126747721098,-0.8014054949110037,-1.906583908741465
698,0,21,31,80.0,53.0,6,44.04,0,-0.0024517537568253616,0.8852622879424172,0.36104594736493545,-0.8846135106005354,0.37367587592624496,0.16158301911508188
699,0,21,6,76.0,94.0,5,35.58,0,-0.0024517537568253616,-1.590857335973496,0.08417022085808279,1.6955354496770447,-0.018017914352837915,-0.7421717437809093
700,1,22,39,60.0,42.0,6,36.6,0,0.4878989976083445,1.6776205675955094,-1.0233326851693278,-1.5768485975042765,0.37367587592624496,-0.6332084035735909
701,0,23,22,98.0,89.0,1,51.48,1,0.9782497489735144,-0.006140776667311581,1.6069867166457723,1.3808831374480717,-1.5847930754691695,0.9563744418037546
702,0,22,18,98.0,55.0,7,39.94,0,0.4878989976083445,-0.40231991649385773,1.6069867166457723,-0.7587525857089461,0.7653696662053279,-0.276406877796687
703,1,23,24,87.0,94.0,9,66.0,1,0.9782497489735144,0.19194879324596148,0.8455784687519275,1.6955354496770447,1.5487572467634936,2.5074996376961654
704,0,24,22,54.0,58.0,2,34.91,0,1.4686005003386842,-0.006140776667311581,-1.4386462749296067,-0.5699611983715622,-1.1930992851900866,-0.81374570254454
705,1,24,14,57.0,90.0,5,43.04,0,1.4686005003386842,-0.7984990563204039,-1.2309894800494674,1.4438135998938664,-0.018017914352837915,0.05475621499026023
706,1,19,29,83.0,57.0,4,46.12,0,-0.9831532564871651,0.6871727180291441,0.5687027422450749,-0.6328916608173568,-0.4097117046319208,0.3837827716947107
707,0,24,6,97.0,91.0,6,50.4,1,1.4686005003386842,-1.590857335973496,1.5377677850190592,1.5067440623396609,0.37367587592624496,0.8410014933489475
708,0,19,29,61.0,55.0,6,35.68,0,-0.9831532564871651,0.6871727180291441,-0.9541137535426146,-0.7587525857089461,0.37367587592624496,-0.731489063368427
709,0,24,37,87.0,47.0,2,50.27,1,1.4686005003386842,1.4795309976822364,0.8455784687519275,-1.2621962852753033,-1.1930992851900866,0.8271140088127211
710,0,18,35,50.0,72.0,2,48.81,0,-1.473504007852335,1.2814414277689634,-1.7155220014364594,0.3110652758695628,-1.1930992851900866,0.6711468747904814
711,1,24,18,80.0,88.0,4,39.08,0,1.4686005003386842,-0.40231991649385773,0.36104594736493545,1.317952675002277,-0.4097117046319208,-0.3682779293440336
712,0,22,5,53.0,51.0,1,28.32,0,0.4878989976083445,-1.6899021209301326,-1.50786520655632,-1.0104744354921247,-1.5847930754691695,-1.5177343417271143
713,1,20,20,98.0,92.0,9,59.62,1,-0.49280250512199525,-0.20423034658058464,1.6069867166457723,1.5696745247854555,1.5487572467634936,1.8259446273798028
714,0,22,7,94.0,50.0,7,26.21,0,0.4878989976083445,-1.4918125510168596,1.3301109901389196,-1.0734048979379194,0.7653696662053279,-1.7431388984304879
715,0,20,39,99.0,44.0,7,43.13,0,-0.49280250512199525,1.6776205675955094,1.6762056482724856,-1.4509876726126871,0.7653696662053279,0.06437062736149454
716,0,21,10,54.0,66.0,3,22.57,0,-0.0024517537568253616,-1.19467819614695,-1.4386462749296067,-0.06651749880520506,-0.8014054949110037,-2.131988465444839
717,1,22,29,79.0,51.0,3,47.26,0,0.4878989976083445,0.6871727180291441,0.2918270157382223,-1.0104744354921247,-0.8014054949110037,0.5055653283970074
718,0,21,17,73.0,56.0,1,30.89,0,-0.0024517537568253616,-0.5013647014504943,-0.1234865740220567,-0.6958221232631515,-1.5847930754691695,-1.2431894551263225
719,0,19,38,52.0,45.0,3,47.93,0,-0.9831532564871651,1.5785757826388729,-1.5770841381830332,-1.3880572101668924,-0.8014054949110037,0.5771392871606381
720,0,19,12,60.0,72.0,3,34.37,0,-0.9831532564871651,-0.9965886262336769,-1.0233326851693278,0.3110652758695628,-0.8014054949110037,-0.8714321767719436
721,0,18,25,94.0,44.0,4,43.0,0,-1.473504007852335,0.290993578202598,1.3301109901389196,-1.4509876726126871,-0.4097117046319208,0.05048314282526745
722,1,24,38,53.0,67.0,4,40.33,0,1.4686005003386842,1.5785757826388729,-1.50786520655632,-0.0035870363594104303,-0.4097117046319208,-0.2347444241880065
723,0,22,8,75.0,53.0,3,26.17,0,0.4878989976083445,-1.3927677660602231,0.014951289231369626,-0.8846135106005354,-0.8014054949110037,-1.7474119705954807
724,1,21,29,76.0,44.0,8,47.25,0,-0.0024517537568253616,0.6871727180291441,0.08417022085808279,-1.4509876726126871,1.1570634564844107,0.5044970603557595
725,1,20,19,95.0,93.0,8,61.58,1,-0.49280250512199525,-0.3032751315372212,1.399329921765633,1.6326049872312502,1.1570634564844107,2.0353251634644534
726,1,19,8,92.0,72.0,1,43.44,0,-0.9831532564871651,-1.3927677660602231,1.1916731268854934,0.3110652758695628,-1.5847930754691695,0.09748693664018873
727,1,24,16,76.0,89.0,7,37.16,0,1.4686005003386842,-0.6004094864071308,0.08417022085808279,1.3808831374480717,0.7653696662053279,-0.5733853932636913
728,1,19,36,91.0,87.0,2,55.58,1,-0.9831532564871651,1.3804862127256,1.1224541952587803,1.2550222125564823,-1.1930992851900866,1.3943643387155236
729,1,20,36,99.0,80.0,1,52.78,1,-0.49280250512199525,1.3804862127256,1.6762056482724856,0.8145089754359199,-1.5847930754691695,1.0952492871660233
730,0,24,32,55.0,58.0,3,43.88,0,1.4686005003386842,0.9843070728990537,-1.3694273433028936,-0.5699611983715622,-0.8014054949110037,0.14449073045511077
731,1,24,17,64.0,61.0,4,39.64,0,1.4686005003386842,-0.5013647014504943,-0.7464569586624752,-0.38116981103417824,-0.4097117046319208,-0.3084549190341332
732,1,21,35,79.0,44.0,6,52.37,1,-0.0024517537568253616,1.2814414277689634,0.2918270157382223,-1.4509876726126871,0.37367587592624496,1.051450297474846
733,1,21,18,91.0,41.0,5,33.32,0,-0.0024517537568253616,-0.40231991649385773,1.1224541952587803,-1.639779059950071,-0.018017914352837915,-0.983600321103006
734,0,22,24,86.0,69.0,4,53.47,1,0.4878989976083445,0.19194879324596148,0.7763595371252144,0.12227388853217885,-0.4097117046319208,1.16895978201215
735,0,22,22,86.0,86.0,8,48.23,0,0.4878989976083445,-0.006140776667311581,0.7763595371252144,1.1920917501106878,1.1570634564844107,0.6091873283980843
736,1,23,33,91.0,78.0,4,47.14,0,0.9782497489735144,1.0833518578556902,1.1224541952587803,0.6886480505443306,-0.4097117046319208,0.4927461119020291
737,0,23,10,86.0,43.0,2,31.8,0,0.9782497489735144,-1.19467819614695,0.7763595371252144,-1.5139181350584818,-1.1930992851900866,-1.1459770633727349
738,1,18,36,84.0,72.0,3,53.39,1,-1.473504007852335,1.3804862127256,0.6379216738717881,0.3110652758695628,-0.8014054949110037,1.1604136376821643
739,1,19,33,72.0,52.0,6,44.96,0,-0.9831532564871651,1.0833518578556902,-0.19270550564876987,-0.94754397304633,0.37367587592624496,0.25986367890991796
740,0,22,6,55.0,59.0,8,21.68,0,0.4878989976083445,-1.590857335973496,-1.3694273433028936,-0.5070307359257675,1.1570634564844107,-2.2270643211159302
741,1,21,27,53.0,93.0,8,52.94,1,-0.0024517537568253616,0.48908314811587106,-1.50786520655632,1.6326049872312502,1.1570634564844107,1.1123415758259942
742,0,20,23,67.0,46.0,9,43.4,0,-0.49280250512199525,0.09290400828932495,-0.5388001637823356,-1.325126747721098,1.5487572467634936,0.09321386447519596
743,0,21,35,58.0,54.0,7,42.51,0,-0.0024517537568253616,1.2814414277689634,-1.161770548422754,-0.8216830481547407,0.7653696662053279,-0.0018619911958953626
744,1,19,9,98.0,62.0,2,28.21,0,-0.9831532564871651,-1.2937229811035864,1.6069867166457723,-0.31823934858838365,-1.1930992851900866,-1.5294852901808447
745,1,23,23,78.0,53.0,8,40.02,0,0.9782497489735144,0.09290400828932495,0.22260808411150912,-0.8846135106005354,1.1570634564844107,-0.2678607334667007
746,0,21,38,62.0,62.0,7,47.2,0,-0.0024517537568253616,1.5785757826388729,-0.8848948219159015,-0.31823934858838365,0.7653696662053279,0.49915572014951864
747,1,18,14,96.0,58.0,8,39.93,0,-1.473504007852335,-0.7984990563204039,1.468548853392346,-0.5699611983715622,1.1570634564844107,-0.27747514583793503
748,1,19,29,66.0,93.0,3,51.26,1,-0.9831532564871651,0.6871727180291441,-0.6080190954090489,1.6326049872312502,-0.8014054949110037,0.932872544896294
749,1,23,6,94.0,68.0,7,35.27,0,0.9782497489735144,-1.590857335973496,1.3301109901389196,0.05934342608638421,0.7653696662053279,-0.7752880530596035
750,0,20,15,81.0,59.0,9,36.21,0,-0.49280250512199525,-0.6994542713637673,0.4302648789916486,-0.5070307359257675,1.5487572467634936,-0.6748708571822715
751,0,23,35,97.0,68.0,3,55.82,1,0.9782497489735144,1.2814414277689634,1.5377677850190592,0.05934342608638421,-0.8014054949110037,1.420002771705481
752,1,24,19,71.0,63.0,6,38.57,0,1.4686005003386842,-0.3032751315372212,-0.26192443727548304,-0.255308886142589,0.37367587592624496,-0.42275959944769237
753,0,18,13,53.0,57.0,2,30.56,0,-1.473504007852335,-0.8975438412770403,-1.50786520655632,-0.6328916608173568,-1.1930992851900866,-1.2784423004875138
754,0,19,27,54.0,49.0,2,36.35,0,-0.9831532564871651,0.48908314811587106,-1.4386462749296067,-1.1363353603837139,-1.1930992851900866,-0.6599151046047963
755,0,20,23,86.0,80.0,5,46.95,0,-0.49280250512199525,0.09290400828932495,0.7763595371252144,0.8145089754359199,-0.018017914352837915,0.4724490191183133
756,0,18,13,90.0,47.0,5,36.72,0,-1.473504007852335,-0.8975438412770403,1.053235263632067,-1.2621962852753033,-0.018017914352837915,-0.6203891870786126
757,0,23,39,98.0,65.0,7,56.49,1,0.9782497489735144,1.6776205675955094,1.6069867166457723,-0.12944796125099972,0.7653696662053279,1.4915767304691117
758,1,18,25,62.0,68.0,2,50.97,1,-1.473504007852335,0.290993578202598,-0.8848948219159015,0.05934342608638421,-1.1930992851900866,0.9018927717000959
759,1,19,13,83.0,49.0,7,30.84,0,-0.9831532564871651,-0.8975438412770403,0.5687027422450749,-1.1363353603837139,0.7653696662053279,-1.2485307953325637
760,1,22,32,94.0,56.0,5,53.99,1,0.4878989976083445,0.9843070728990537,1.3301109901389196,-0.6958221232631515,-0.018017914352837915,1.2245097201570576
761,0,18,11,71.0,41.0,6,26.23,0,-1.473504007852335,-1.0956334111903134,-0.26192443727548304,-1.639779059950071,0.37367587592624496,-1.7410023623479915
762,0,24,20,72.0,45.0,8,36.37,0,1.4686005003386842,-0.20423034658058464,-0.19270550564876987,-1.3880572101668924,1.1570634564844107,-0.6577785685223003
763,1,18,20,52.0,44.0,4,31.76,0,-1.473504007852335,-0.20423034658058464,-1.5770841381830332,-1.4509876726126871,-0.4097117046319208,-1.1502501355377277
764,0,23,37,91.0,67.0,7,54.85,1,0.9782497489735144,1.4795309976822364,1.1224541952587803,-0.0035870363594104303,0.7653696662053279,1.316380771704404
765,1,23,8,83.0,80.0,6,43.75,0,0.9782497489735144,-1.3927677660602231,0.5687027422450749,0.8145089754359199,0.37367587592624496,0.1306032459188837
766,1,20,8,81.0,44.0,2,24.45,0,-0.49280250512199525,-1.3927677660602231,0.4302648789916486,-1.4509876726126871,-1.1930992851900866,-1.931154073690174
767,1,23,21,94.0,57.0,8,41.14,0,0.9782497489735144,-0.10518556162394811,1.3301109901389196,-0.6328916608173568,1.1570634564844107,-0.14821471284690074
768,0,21,33,98.0,65.0,9,50.14,1,-0.0024517537568253616,1.0833518578556902,1.6069867166457723,-0.12944796125099972,1.5487572467634936,0.813226524276494
769,0,19,39,70.0,59.0,5,52.58,1,-0.9831532564871651,1.6776205675955094,-0.3311433689021962,-0.5070307359257675,-0.018017914352837915,1.0738839263410587
770,1,19,11,95.0,80.0,4,32.66,0,-0.9831532564871651,-1.0956334111903134,1.399329921765633,0.8145089754359199,-0.4097117046319208,-1.0541060118253887
771,1,22,31,93.0,88.0,6,53.94,1,0.4878989976083445,0.8852622879424172,1.2608920585122065,1.317952675002277,0.37367587592624496,1.219168379950816
772,1,22,32,70.0,66.0,8,52.09,1,0.4878989976083445,0.9843070728990537,-0.3311433689021962,-0.06651749880520506,1.1570634564844107,1.0215387923198966
773,1,19,26,93.0,88.0,3,46.26,0,-0.9831532564871651,0.39003836315923457,1.2608920585122065,1.317952675002277,-0.8014054949110037,0.3987385242721858
774,0,24,18,60.0,51.0,1,31.36,0,1.4686005003386842,-0.40231991649385773,-1.0233326851693278,-1.0104744354921247,-1.5847930754691695,-1.1929808571876566
775,0,22,11,88.0,46.0,4,23.85,0,0.4878989976083445,-1.0956334111903134,0.9147974003786408,-1.325126747721098,-0.4097117046319208,-1.9952501561650668
776,1,20,26,53.0,42.0,4,34.46,0,-0.49280250512199525,0.39003836315923457,-1.50786520655632,-1.5768485975042765,-0.4097117046319208,-0.8618177644007093
777,1,23,9,50.0,49.0,1,23.08,0,0.9782497489735144,-1.2937229811035864,-1.7155220014364594,-1.1363353603837139,-1.5847930754691695,-2.0775067953411797
778,0,19,6,77.0,73.0,9,28.62,0,-0.9831532564871651,-1.590857335973496,0.15338915248479595,0.37399573831535743,1.5487572467634936,-1.4856863004896677
779,0,22,31,73.0,64.0,3,49.17,0,0.4878989976083445,0.8852622879424172,-0.1234865740220567,-0.19237842369679434,-0.8014054949110037,0.7096045242754172
780,1,19,25,84.0,74.0,5,51.37,1,-0.9831532564871651,0.290993578202598,0.6379216738717881,0.4369262007611521,-0.018017914352837915,0.9446234933500244
781,1,21,19,62.0,55.0,6,38.74,0,-0.0024517537568253616,-0.3032751315372212,-0.8848948219159015,-0.7587525857089461,0.37367587592624496,-0.4045990427464725
782,1,18,25,96.0,41.0,8,38.37,0,-1.473504007852335,0.290993578202598,1.468548853392346,-1.639779059950071,1.1570634564844107,-0.444124960272657
783,0,23,14,83.0,63.0,6,37.67,0,0.9782497489735144,-0.7984990563204039,0.5687027422450749,-0.255308886142589,0.37367587592624496,-0.5189037231600317
784,0,19,27,60.0,49.0,3,46.2,0,-0.9831532564871651,0.48908314811587106,-1.0233326851693278,-1.1363353603837139,-0.8014054949110037,0.392328916024697
785,0,18,9,85.0,77.0,6,36.05,0,-1.473504007852335,-1.2937229811035864,0.7071406054985012,0.625717588098536,0.37367587592624496,-0.6919631458422433
786,1,22,5,66.0,61.0,1,24.55,0,0.4878989976083445,-1.6899021209301326,-0.6080190954090489,-0.38116981103417824,-1.5847930754691695,-1.9204713932776918
787,1,18,17,84.0,65.0,4,36.18,0,-1.473504007852335,-0.5013647014504943,0.6379216738717881,-0.12944796125099972,-0.4097117046319208,-0.6780756613060162
788,0,23,25,67.0,82.0,6,43.43,0,0.9782497489735144,0.290993578202598,-0.5388001637823356,0.9403699003275091,0.37367587592624496,0.09641866859894073
789,0,19,30,89.0,94.0,7,57.55,1,-0.9831532564871651,0.7862175029857806,0.9840163320053539,1.6955354496770447,0.7653696662053279,1.604813142841422
790,1,21,25,71.0,78.0,3,52.27,1,-0.0024517537568253616,0.290993578202598,-0.26192443727548304,0.6886480505443306,-0.8014054949110037,1.0407676170623643
791,0,24,22,73.0,66.0,9,43.72,0,1.4686005003386842,-0.006140776667311581,-0.1234865740220567,-0.06651749880520506,1.5487572467634936,0.12739844179513893
792,0,22,36,68.0,68.0,7,48.85,0,0.4878989976083445,1.3804862127256,-0.46958123215562253,0.05934342608638421,0.7653696662053279,0.6754199469554742
793,1,19,21,86.0,86.0,1,54.43,1,-0.9831532564871651,-0.10518556162394811,0.7763595371252144,1.1920917501106878,-1.5847930754691695,1.2715135139719789
794,0,23,39,88.0,77.0,2,59.85,1,0.9782497489735144,1.6776205675955094,0.9147974003786408,0.625717588098536,-1.1930992851900866,1.8505147923285123
795,1,22,15,70.0,59.0,1,30.61,0,0.4878989976083445,-0.6994542713637673,-0.3311433689021962,-0.5070307359257675,-1.5847930754691695,-1.2731009602812728
796,1,20,25,57.0,66.0,9,46.46,0,-0.49280250512199525,0.290993578202598,-1.2309894800494674,-0.06651749880520506,1.5487572467634936,0.4201038850971504
797,1,18,30,77.0,80.0,9,46.63,0,-1.473504007852335,0.7862175029857806,0.15338915248479595,0.8145089754359199,1.5487572467634936,0.4382644417983703
798,1,24,8,54.0,93.0,7,30.07,0,1.4686005003386842,-1.3927677660602231,-1.4386462749296067,1.6326049872312502,0.7653696662053279,-1.3307874345086763
799,1,23,38,66.0,59.0,3,50.41,1,0.9782497489735144,1.5785757826388729,-0.6080190954090489,-0.5070307359257675,-0.8014054949110037,0.8420697613901955
800,1,20,22,86.0,83.0,5,49.87,0,-0.49280250512199525,-0.006140776667311581,0.7763595371252144,1.0033003627733037,-0.018017914352837915,0.7843832871627918
801,1,19,39,85.0,58.0,4,59.31,1,-0.9831532564871651,1.6776205675955094,0.7071406054985012,-0.5699611983715622,-0.4097117046319208,1.7928283181011087
802,0,21,33,68.0,59.0,7,55.59,1,-0.0024517537568253616,1.0833518578556902,-0.46958123215562253,-0.5070307359257675,0.7653696662053279,1.3954326067567724
803,1,22,33,76.0,74.0,9,45.65,0,0.4878989976083445,1.0833518578556902,0.08417022085808279,0.4369262007611521,1.5487572467634936,0.33357417375604465
804,1,18,25,83.0,86.0,2,42.07,0,-1.473504007852335,0.290993578202598,0.5687027422450749,1.1920917501106878,-1.1930992851900866,-0.04886578501081664
805,0,22,17,60.0,41.0,8,31.19,0,0.4878989976083445,-0.5013647014504943,-1.0233326851693278,-1.639779059950071,1.1570634564844107,-1.211141413888876
806,0,24,21,94.0,69.0,9,45.28,0,1.4686005003386842,-0.10518556162394811,1.3301109901389196,0.12227388853217885,1.5487572467634936,0.2940482562298609
807,0,19,13,96.0,92.0,9,51.82,1,-0.9831532564871651,-0.8975438412770403,1.468548853392346,1.5696745247854555,1.5487572467634936,0.9926955552061943
808,1,22,5,61.0,73.0,7,31.6,0,0.4878989976083445,-1.6899021209301326,-0.9541137535426146,0.37399573831535743,0.7653696662053279,-1.167342424197699
809,0,18,6,70.0,61.0,9,30.0,0,-1.473504007852335,-1.590857335973496,-0.3311433689021962,-0.38116981103417824,1.5487572467634936,-1.3382653107974138
810,1,19,33,60.0,42.0,9,42.4,0,-0.9831532564871651,1.0833518578556902,-1.0233326851693278,-1.5768485975042765,1.5487572467634936,-0.013612939649625682
811,1,22,37,88.0,45.0,3,50.04,1,0.4878989976083445,1.4795309976822364,0.9147974003786408,-1.3880572101668924,-0.8014054949110037,0.8025438438640118
812,1,21,14,77.0,54.0,4,32.44,0,-0.0024517537568253616,-0.7984990563204039,0.15338915248479595,-0.8216830481547407,-0.4097117046319208,-1.0776079087328494
813,1,23,25,54.0,66.0,2,42.9,0,0.9782497489735144,0.290993578202598,-1.4386462749296067,-0.06651749880520506,-1.1930992851900866,0.03980046241278514
814,0,19,32,66.0,49.0,3,44.02,0,-0.9831532564871651,0.9843070728990537,-0.6080190954090489,-1.1363353603837139,-0.8014054949110037,0.15944648303258588
815,0,23,15,69.0,48.0,5,32.16,0,0.9782497489735144,-0.6994542713637673,-0.40036230052890937,-1.1992658228295086,-0.018017914352837915,-1.1075194138877995
816,1,19,38,90.0,72.0,5,53.08,1,-0.9831532564871651,1.5785757826388729,1.053235263632067,0.3110652758695628,-0.018017914352837915,1.1272973284034695
817,1,21,12,95.0,71.0,6,46.38,0,-0.0024517537568253616,-0.9965886262336769,1.399329921765633,0.24813481342376814,0.37367587592624496,0.4115577407671649
818,1,23,26,61.0,87.0,7,54.91,1,0.9782497489735144,0.39003836315923457,-0.9541137535426146,1.2550222125564823,0.7653696662053279,1.322790379951893
819,0,20,12,55.0,45.0,7,24.38,0,-0.49280250512199525,-0.9965886262336769,-1.3694273433028936,-1.3880572101668924,0.7653696662053279,-1.9386319499789118
820,1,18,19,66.0,80.0,1,37.23,0,-1.473504007852335,-0.3032751315372212,-0.6080190954090489,0.8145089754359199,-1.5847930754691695,-0.5659075169749538
821,1,20,21,68.0,75.0,2,51.09,1,-0.49280250512199525,-0.10518556162394811,-0.46958123215562253,0.49985666320694666,-1.1930992851900866,0.9147119881950749
822,0,22,27,75.0,41.0,9,41.77,0,0.4878989976083445,0.48908314811587106,0.014951289231369626,-1.639779059950071,1.5487572467634936,-0.08091382624826284
823,0,21,28,97.0,68.0,2,48.67,0,-0.0024517537568253616,0.5881279330725077,1.5377677850190592,0.05934342608638421,-1.1930992851900866,0.6561911222130064
824,1,20,23,93.0,43.0,6,33.24,0,-0.49280250512199525,0.09290400828932495,1.2608920585122065,-1.5139181350584818,0.37367587592624496,-0.9921464654329916
825,0,19,9,93.0,40.0,1,32.0,0,-0.9831532564871651,-1.2937229811035864,1.2608920585122065,-1.7027095223958657,-1.5847930754691695,-1.1246117025477707
826,0,22,36,81.0,58.0,3,48.91,0,0.4878989976083445,1.3804862127256,0.4302648789916486,-0.5699611983715622,-0.8014054949110037,0.681829555202963
827,1,22,5,55.0,65.0,2,28.71,0,0.4878989976083445,-1.6899021209301326,-1.3694273433028936,-0.12944796125099972,-1.1930992851900866,-1.4760718881184338
828,0,20,27,85.0,64.0,3,48.54,0,-0.49280250512199525,0.48908314811587106,0.7071406054985012,-0.19237842369679434,-0.8014054949110037,0.6423036376767792
829,1,20,12,87.0,49.0,5,31.4,0,-0.49280250512199525,-0.9965886262336769,0.8455784687519275,-1.1363353603837139,-0.018017914352837915,-1.1887077850226637
830,0,21,17,60.0,92.0,6,46.03,0,-0.0024517537568253616,-0.5013647014504943,-1.0233326851693278,1.5696745247854555,0.37367587592624496,0.37416835932347714
831,1,18,12,82.0,54.0,9,36.58,0,-1.473504007852335,-0.9965886262336769,0.4994838106183618,-0.8216830481547407,1.5487572467634936,-0.6353449396560876
832,1,20,27,73.0,61.0,4,53.35,1,-0.49280250512199525,0.48908314811587106,-0.1234865740220567,-0.38116981103417824,-0.4097117046319208,1.1561405655171717
833,1,24,5,72.0,90.0,7,36.46,0,1.4686005003386842,-1.6899021209301326,-0.19270550564876987,1.4438135998938664,0.7653696662053279,-0.648164156151066
834,0,20,28,64.0,87.0,6,48.66,0,-0.49280250512199525,0.5881279330725077,-0.7464569586624752,1.2550222125564823,0.37367587592624496,0.6551228541717576
835,1,23,39,76.0,60.0,2,53.52,1,0.9782497489735144,1.6776205675955094,0.08417022085808279,-0.4441002734799729,-1.1930992851900866,1.1743011222183914
836,0,19,28,60.0,61.0,8,48.31,0,-0.9831532564871651,0.5881279330725077,-1.0233326851693278,-0.38116981103417824,1.1570634564844107,0.6177334727280707
837,1,24,21,99.0,75.0,7,44.8,0,1.4686005003386842,-0.10518556162394811,1.6762056482724856,0.49985666320694666,0.7653696662053279,0.24277139024994612
838,1,24,9,66.0,73.0,7,31.38,0,1.4686005003386842,-1.2937229811035864,-0.6080190954090489,0.37399573831535743,0.7653696662053279,-1.1908443211051603
839,0,23,24,63.0,69.0,8,52.95,1,0.9782497489735144,0.19194879324596148,-0.8156758902891883,0.12227388853217885,1.1570634564844107,1.113409843867243
840,1,23,25,76.0,64.0,1,41.25,0,0.9782497489735144,0.290993578202598,0.08417022085808279,-0.19237842369679434,-1.5847930754691695,-0.13646376439317043
841,1,22,35,67.0,84.0,1,64.89,1,0.4878989976083445,1.2814414277689634,-0.5388001637823356,1.0662308252190984,-1.5847930754691695,2.3889218851176133
842,0,18,15,77.0,67.0,8,40.12,0,-1.473504007852335,-0.6994542713637673,0.15338915248479595,-0.0035870363594104303,1.1570634564844107,-0.25717805305421915
843,1,19,19,96.0,40.0,4,37.7,0,-0.9831532564871651,-0.3032751315372212,1.468548853392346,-1.7027095223958657,-0.4097117046319208,-0.515698919036287
844,1,21,23,96.0,88.0,5,53.4,1,-0.0024517537568253616,0.09290400828932495,1.468548853392346,1.317952675002277,-0.018017914352837915,1.1614819057234125
845,1,24,11,53.0,84.0,8,31.84,0,1.4686005003386842,-1.0956334111903134,-1.50786520655632,1.0662308252190984,1.1570634564844107,-1.141703991207742
846,1,21,32,56.0,43.0,5,44.03,0,-0.0024517537568253616,0.9843070728990537,-1.3002084116761805,-1.5139181350584818,-0.018017914352837915,0.16051475107383387
847,0,20,9,94.0,46.0,4,29.23,0,-0.49280250512199525,-1.2937229811035864,1.3301109901389196,-1.325126747721098,-0.4097117046319208,-1.4205219499735264
848,0,20,9,84.0,88.0,6,43.3,0,-0.49280250512199525,-1.2937229811035864,0.6379216738717881,1.317952675002277,0.37367587592624496,0.08253118406271365
849,1,21,34,97.0,48.0,5,42.57,0,-0.0024517537568253616,1.1823966428123267,1.5377677850190592,-1.1992658228295086,-0.018017914352837915,0.004547617051594179
850,0,20,36,58.0,75.0,7,49.99,0,-0.49280250512199525,1.3804862127256,-1.161770548422754,0.49985666320694666,0.7653696662053279,0.797202503657771
851,1,18,12,57.0,58.0,7,31.89,0,-1.473504007852335,-0.9965886262336769,-1.2309894800494674,-0.5699611983715622,0.7653696662053279,-1.136362651001501
852,0,23,14,94.0,40.0,4,28.92,0,0.9782497489735144,-0.7984990563204039,1.3301109901389196,-1.7027095223958657,-0.4097117046319208,-1.453638259252221
853,1,20,36,66.0,49.0,5,50.34,1,-0.49280250512199525,1.3804862127256,-0.6080190954090489,-1.1363353603837139,-0.018017914352837915,0.8345918851014587
854,1,22,32,66.0,75.0,3,44.5,0,0.4878989976083445,0.9843070728990537,-0.6080190954090489,0.49985666320694666,-0.8014054949110037,0.21072334901249992
855,1,20,21,98.0,48.0,4,49.83,0,-0.49280250512199525,-0.10518556162394811,1.6069867166457723,-1.1992658228295086,-0.4097117046319208,0.7801102149977991
856,1,19,35,82.0,84.0,4,61.54,1,-0.9831532564871651,1.2814414277689634,0.4994838106183618,1.0662308252190984,-0.4097117046319208,2.0310520912994607
857,1,18,12,81.0,85.0,3,43.56,0,-1.473504007852335,-0.9965886262336769,0.4302648789916486,1.129161287664893,-0.8014054949110037,0.11030615313516783
858,1,19,29,57.0,81.0,5,39.35,0,-0.9831532564871651,0.6871727180291441,-1.2309894800494674,0.8774394378817145,-0.018017914352837915,-0.3394346922303314
